# Y X drop drop_diff a0 a1
2.794117647058823817e+00 2.500000000000000000e+00 2.225071317733663179e+00 -2.749286822663368213e-01 7.283631568392913078e-03 6.688135106998797930e-02
2.941176470588235503e+00 2.500000000000000000e+00 2.322081063855116589e+00 -1.779189361448834106e-01 6.452208974953963123e-03 5.196897063608908740e-02
3.088235294117647189e+00 2.500000000000000000e+00 2.424306491505698435e+00 -7.569350849430156458e-02 5.808199059296714241e-03 4.028480448801035479e-02
3.235294117647058876e+00 2.500000000000000000e+00 2.528017778018937456e+00 2.801777801893745590e-02 5.306934268088113471e-03 3.121245969385299385e-02
3.382352941176470562e+00 2.500000000000000000e+00 2.634948964542648486e+00 1.349489645426484863e-01 4.918784133206175087e-03 2.418685263879943523e-02
3.529411764705882248e+00 2.500000000000000000e+00 2.744584782950961976e+00 2.445847829509619764e-01 4.621093209348677879e-03 1.876048849418023370e-02
3.676470588235294379e+00 2.500000000000000000e+00 2.849777931306890721e+00 3.497779313068907214e-01 4.393430616472569425e-03 1.455675106169600740e-02
3.823529411764706065e+00 2.500000000000000000e+00 2.954332453126332858e+00 4.543324531263328581e-01 4.222931838437401185e-03 1.130851984686618607e-02
3.970588235294117752e+00 2.500000000000000000e+00 3.059177031321917983e+00 5.591770313219179833e-01 4.094218153928814302e-03 8.798726954480168283e-03
4.117647058823529882e+00 2.500000000000000000e+00 3.156691877019158543e+00 6.566918770191585430e-01 4.005950960893351308e-03 6.869768594297752558e-03
4.264705882352941124e+00 2.500000000000000000e+00 3.251873146075467957e+00 7.518731460754679574e-01 3.942741392415047112e-03 5.374941674700756469e-03
4.411764705882353255e+00 2.500000000000000000e+00 3.341656429607517964e+00 8.416564296075179641e-01 3.916733631761543620e-03 4.231200208989783877e-03
4.558823529411764497e+00 2.500000000000000000e+00 3.423257160430775770e+00 9.232571604307757696e-01 3.911097815590405639e-03 3.357897965677163546e-03
4.705882352941176627e+00 2.500000000000000000e+00 3.498188538833115757e+00 9.981885388331157571e-01 3.941420527024363553e-03 2.689341698035032594e-03
4.852941176470588758e+00 2.500000000000000000e+00 3.566013445390485259e+00 1.066013445390485259e+00 3.995388480751306710e-03 2.179796223931658710e-03
5.000000000000000000e+00 2.500000000000000000e+00 3.625234950926961908e+00 1.125234950926961908e+00 4.092581142535605364e-03 1.794140496993516494e-03
0.000000000000000000e+00 2.647058823529411686e+00 2.069743684352556734e+00 -5.773151391768549523e-01 1.511440902147414556e-01 5.669011202686988771e-01
1.470588235294117696e-01 2.647058823529411686e+00 2.005960018630096098e+00 -6.410988048993155886e-01 1.267492794094162434e-01 5.858815007012700971e-01
2.941176470588235392e-01 2.647058823529411686e+00 1.947426813134746970e+00 -6.996320103946647162e-01 1.057886804360284594e-01 5.972086884750162916e-01
4.411764705882352811e-01 2.647058823529411686e+00 1.894313591110936335e+00 -7.527452324184753518e-01 8.803764465238865522e-02 5.995683737567628624e-01
5.882352941176470784e-01 2.647058823529411686e+00 1.847468484616168416e+00 -7.995903389132432704e-01 7.306420881148822932e-02 5.927337262972472987e-01
7.352941176470588758e-01 2.647058823529411686e+00 1.812117319991539910e+00 -8.349415035378717764e-01 6.047703424709362230e-02 5.764173892940740451e-01
8.823529411764705621e-01 2.647058823529411686e+00 1.782181068231504240e+00 -8.648777552979074468e-01 4.994212424208583495e-02 5.501476001038009267e-01
1.029411764705882470e+00 2.647058823529411686e+00 1.763104442598055321e+00 -8.839543809313563649e-01 4.112312885750396552e-02 5.142247193838652697e-01
1.176470588235294157e+00 2.647058823529411686e+00 1.752660869046060998e+00 -8.943979544833506878e-01 3.365906721177235050e-02 4.701185585859997129e-01
1.323529411764705843e+00 2.647058823529411686e+00 1.753666668168609499e+00 -8.933921553608021870e-01 2.745047169396665904e-02 4.195110248223667404e-01
1.470588235294117752e+00 2.647058823529411686e+00 1.764689339116396471e+00 -8.823694844130152148e-01 2.222311799036683425e-02 3.650215358033169211e-01
1.617647058823529438e+00 2.647058823529411686e+00 1.786024627516588303e+00 -8.610341960128233829e-01 1.793828383134222354e-02 3.095867844496356658e-01
1.764705882352941124e+00 2.647058823529411686e+00 1.818081226841613551e+00 -8.289775966877981350e-01 1.442695460747916124e-02 2.564708771131342657e-01
1.911764705882353033e+00 2.647058823529411686e+00 1.859804587188741865e+00 -7.872542363406698218e-01 1.162116957331595785e-02 2.079533893726567551e-01
2.058823529411764941e+00 2.647058823529411686e+00 1.912316400566733909e+00 -7.347424229626777770e-01 9.384975435892244436e-03 1.655302455348867663e-01
2.205882352941176627e+00 2.647058823529411686e+00 1.973932059321120258e+00 -6.731267642082914282e-01 7.640255859507974652e-03 1.298886187458690444e-01
2.352941176470588314e+00 2.647058823529411686e+00 2.044582554244585459e+00 -6.024762692848262269e-01 6.286493038740298932e-03 1.008120845079910760e-01
2.500000000000000000e+00 2.647058823529411686e+00 2.122140287917531509e+00 -5.249185356118801771e-01 5.243409284630278638e-03 7.763881870175379230e-02
2.647058823529411686e+00 2.647058823529411686e+00 2.208567710697216135e+00 -4.384911128321955509e-01 4.445695799163628011e-03 5.954991419383004470e-02
2.794117647058823817e+00 2.647058823529411686e+00 2.301929861142688605e+00 -3.451289623867230816e-01 3.827885629315633947e-03 4.547578257088544240e-02
2.941176470588235503e+00 2.647058823529411686e+00 2.397615786585461706e+00 -2.494430369439499806e-01 3.359891158125449199e-03 3.474335868152840512e-02
3.088235294117647189e+00 2.647058823529411686e+00 2.499880142512644454e+00 -1.471786810167672321e-01 3.002524208243125773e-03 2.651108986145545021e-02
3.235294117647058876e+00 2.647058823529411686e+00 2.604746205042008267e+00 -4.231261848740341946e-02 2.728280447944379100e-03 2.026253779015270429e-02
3.382352941176470562e+00 2.647058823529411686e+00 2.711315771214667603e+00 6.425694768525591627e-02 2.516599021215861539e-03 1.550303133201066247e-02
3.529411764705882248e+00 2.647058823529411686e+00 2.818908413058860418e+00 1.718495895294487319e-01 2.358522087593085612e-03 1.185844446369230948e-02
3.676470588235294379e+00 2.647058823529411686e+00 2.924567770317532567e+00 2.775089467881208805e-01 2.237076642432948154e-03 9.093697365064587479e-03
3.823529411764706065e+00 2.647058823529411686e+00 3.029604845362696697e+00 3.825460218332850104e-01 2.144990897005479274e-03 6.986023913200103269e-03
3.970588235294117752e+00 2.647058823529411686e+00 3.131458188214990557e+00 4.843993646855788704e-01 2.080447102331039501e-03 5.371840015738773254e-03
4.117647058823529882e+00 2.647058823529411686e+00 3.229388790423204370e+00 5.823299668937926832e-01 2.031372620402881884e-03 4.147679134873839997e-03
4.264705882352941124e+00 2.647058823529411686e+00 3.324350327984983533e+00 6.772915044555718467e-01 2.001787405386701735e-03 3.216703344442613331e-03
4.411764705882353255e+00 2.647058823529411686e+00 3.410928221766641233e+00 7.638693982372295466e-01 1.988473202791224501e-03 2.512730416307964142e-03
4.558823529411764497e+00 2.647058823529411686e+00 3.491989747873337713e+00 8.449309243439260264e-01 1.990840234743746807e-03 1.980438218256483363e-03
4.705882352941176627e+00 2.647058823529411686e+00 3.565009978343583796e+00 9.179511548141721100e-01 2.011092885327597606e-03 1.580353393873042090e-03
4.852941176470588758e+00 2.647058823529411686e+00 3.629924614865098320e+00 9.828657913356866338e-01 2.053837570321819482e-03 1.280756261073208923e-03
5.000000000000000000e+00 2.647058823529411686e+00 3.687774473336494108e+00 1.040715649807082421e+00 2.117440539803486146e-03 1.056601289242582687e-03
0.000000000000000000e+00 2.794117647058823817e+00 2.112238456890374927e+00 -6.818791901684488899e-01 1.414600000492514664e-01 5.728767745261900135e-01
1.470588235294117696e-01 2.794117647058823817e+00 2.049189307245626424e+00 -7.449283398131973932e-01 1.150677193017398126e-01 5.882027081860157214e-01
2.941176470588235392e-01 2.794117647058823817e+00 1.993639190305595221e+00 -8.004784567532285955e-01 9.332260158836737374e-02 5.942936796589342041e-01
4.411764705882352811e-01 2.794117647058823817e+00 1.944094171369317614e+00 -8.500234756895062027e-01 7.529969175022159511e-02 5.905937135940450000e-01
5.882352941176470784e-01 2.794117647058823817e+00 1.899596816998831095e+00 -8.945208300599927220e-01 6.055847807687075174e-02 5.765136761147751088e-01
7.352941176470588758e-01 2.794117647058823817e+00 1.865842102281073167e+00 -9.282755447777506497e-01 4.853265984650271397e-02 5.524332165562340080e-01
8.823529411764705621e-01 2.794117647058823817e+00 1.838407079513210807e+00 -9.557105675456130101e-01 3.873380139659370752e-02 5.179116031697261757e-01
1.029411764705882470e+00 2.794117647058823817e+00 1.820666141256549242e+00 -9.734515058022745748e-01 3.073491164794863589e-02 4.740613906409175127e-01
1.176470588235294157e+00 2.794117647058823817e+00 1.813221376544404961e+00 -9.808962705144188554e-01 2.426129714268403931e-02 4.229886070190351788e-01
1.323529411764705843e+00 2.794117647058823817e+00 1.815388301772453694e+00 -9.787293452863701226e-01 1.900980102203593189e-02 3.671560158947700936e-01
1.470588235294117752e+00 2.794117647058823817e+00 1.829287103283723237e+00 -9.648305437751005798e-01 1.480998654541369405e-02 3.101528526858804979e-01
1.617647058823529438e+00 2.794117647058823817e+00 1.852448028570442773e+00 -9.416696184883810439e-01 1.149710297058755860e-02 2.551684164979356462e-01
1.764705882352941124e+00 2.794117647058823817e+00 1.885862172604696019e+00 -9.082554744541277980e-01 8.914498860507972036e-03 2.050205351390221586e-01
1.911764705882353033e+00 2.794117647058823817e+00 1.928550447274170798e+00 -8.655671997846530186e-01 6.935407569817822471e-03 1.611327794280117409e-01
2.058823529411764941e+00 2.794117647058823817e+00 1.982311355136095354e+00 -8.118062919227284624e-01 5.435063308946957820e-03 1.247240432888859496e-01
2.205882352941176627e+00 2.794117647058823817e+00 2.045606719995823219e+00 -7.485109270630005973e-01 4.307394305026497963e-03 9.536990409008232195e-02
2.352941176470588314e+00 2.794117647058823817e+00 2.118573896810841184e+00 -6.755437502479826328e-01 3.466871333715006425e-03 7.230344600298516111e-02
2.500000000000000000e+00 2.794117647058823817e+00 2.197523706973683488e+00 -5.965939400851403285e-01 2.839571271788225975e-03 5.456324633601986052e-02
2.647058823529411686e+00 2.794117647058823817e+00 2.284251305733161264e+00 -5.098663413256625532e-01 2.370973951260734857e-03 4.101231928847710873e-02
2.794117647058823817e+00 2.794117647058823817e+00 2.375803485850151997e+00 -4.183141612086718197e-01 2.021635048285617617e-03 3.083940070856788784e-02
2.941176470588235503e+00 2.794117647058823817e+00 2.473444454217331501e+00 -3.206731928414923161e-01 1.758077321529478640e-03 2.318733327983180104e-02
3.088235294117647189e+00 2.794117647058823817e+00 2.575699404845089191e+00 -2.184182422137346258e-01 1.559549634444902131e-03 1.744333153015910701e-02
3.235294117647058876e+00 2.794117647058823817e+00 2.680992062536087683e+00 -1.131255845227361334e-01 1.409522950974552652e-03 1.314531660380778913e-02
3.382352941176470562e+00 2.794117647058823817e+00 2.787114933821413398e+00 -7.002713237410418401e-03 1.297406238698779572e-03 9.921063901092777582e-03
3.529411764705882248e+00 2.794117647058823817e+00 2.893711700942532161e+00 9.959405388370834444e-02 1.209736083594430958e-03 7.492061120384331356e-03
3.676470588235294379e+00 2.794117647058823817e+00 3.000365549047937730e+00 2.062479019891139131e-01 1.144045306846672421e-03 5.670753533199780934e-03
3.823529411764706065e+00 2.794117647058823817e+00 3.104762673216715729e+00 3.106450261578919125e-01 1.094233620968142803e-03 4.296165672641751553e-03
3.970588235294117752e+00 2.794117647058823817e+00 3.205301392636660918e+00 4.111837455778371009e-01 1.057073408832608129e-03 3.264059840809631699e-03
4.117647058823529882e+00 2.794117647058823817e+00 3.302185387588306043e+00 5.080677405294822258e-01 1.032305011682146858e-03 2.492598041331293372e-03
4.264705882352941124e+00 2.794117647058823817e+00 3.394580076745081776e+00 6.004624296862579591e-01 1.016181189584632613e-03 1.915087436636515351e-03
4.411764705882353255e+00 2.794117647058823817e+00 3.479668853729322997e+00 6.855512066704991803e-01 1.010366089948707942e-03 1.483628609801716791e-03
4.558823529411764497e+00 2.794117647058823817e+00 3.558548823496833435e+00 7.644311764380096186e-01 1.013905988983308283e-03 1.163907230365294814e-03
4.705882352941176627e+00 2.794117647058823817e+00 3.630812895893647418e+00 8.366952488348236017e-01 1.030639065276424101e-03 9.262818356814327353e-04
4.852941176470588758e+00 2.794117647058823817e+00 3.695068988782141517e+00 9.009513417233177002e-01 1.057867600417659914e-03 7.516223379716897727e-04
5.000000000000000000e+00 2.794117647058823817e+00 3.750643652134027395e+00 9.565260050752035781e-01 1.100250914127215212e-03 6.217108068802716181e-04
0.000000000000000000e+00 2.941176470588235503e+00 2.152271208462600782e+00 -7.889052621256347209e-01 1.322664459065848730e-01 5.758120243570908903e-01
1.470588235294117696e-01 2.941176470588235503e+00 2.093233462853524518e+00 -8.479430077347109851e-01 1.047514204255149683e-01 5.864722721360795532e-01
2.941176470588235392e-01 2.941176470588235503e+00 2.039293600327334310e+00 -9.018828702609011927e-01 8.237087489242304883e-02 5.871362564221641600e-01
4.411764705882352811e-01 2.941176470588235503e+00 1.992100539437576368e+00 -9.490759311506591356e-01 6.445903583317198760e-02 5.766492268775684771e-01
5.882352941176470784e-01 2.941176470588235503e+00 1.951818133044796344e+00 -9.893583375434391591e-01 5.021167162745312357e-02 5.552325549256246218e-01
7.352941176470588758e-01 2.941176470588235503e+00 1.918702630982885848e+00 -1.022473839605349655e+00 3.887089480333813518e-02 5.232177643639506215e-01
8.823529411764705621e-01 2.941176470588235503e+00 1.895058570265759856e+00 -1.046117900322475647e+00 2.994197701734711836e-02 4.807627870128092229e-01
1.029411764705882470e+00 2.941176470588235503e+00 1.879073820115818805e+00 -1.062102650472416698e+00 2.291063807348175940e-02 4.303870735483239507e-01
1.176470588235294157e+00 2.941176470588235503e+00 1.873411420862821197e+00 -1.067765049725414306e+00 1.736847698863747472e-02 3.742651313929892809e-01
1.323529411764705843e+00 2.941176470588235503e+00 1.878347279720215202e+00 -1.062829190868020302e+00 1.307866830544597396e-02 3.157561076871120420e-01
1.470588235294117752e+00 2.941176470588235503e+00 1.893159041240583429e+00 -1.048017429347652074e+00 9.799942964587502608e-03 2.587878664676566132e-01
1.617647058823529438e+00 2.941176470588235503e+00 1.918614990963815048e+00 -1.022561479624420455e+00 7.328213060617452118e-03 2.065821500725899817e-01
1.764705882352941124e+00 2.941176470588235503e+00 1.953060812354028730e+00 -9.881156582342067729e-01 5.484921408435575532e-03 1.610823945678147573e-01
1.911764705882353033e+00 2.941176470588235503e+00 1.998788442122209741e+00 -9.423880284660257622e-01 4.136216818720721278e-03 1.232214320202844882e-01
2.058823529411764941e+00 2.941176470588235503e+00 2.054416313647504655e+00 -8.867601569407308482e-01 3.155010532506287522e-03 9.300267542512520580e-02
2.205882352941176627e+00 2.941176470588235503e+00 2.118266405753031822e+00 -8.229100648352036806e-01 2.442610862366825959e-03 6.949732502765328113e-02
2.352941176470588314e+00 2.941176470588235503e+00 2.191422303825725670e+00 -7.497541667625098327e-01 1.928663099813041027e-03 5.166507676057427445e-02
2.500000000000000000e+00 2.941176470588235503e+00 2.271129878374633204e+00 -6.700465922136022989e-01 1.555044953917857900e-03 3.828268842945921346e-02
2.647058823529411686e+00 2.941176470588235503e+00 2.358706889204063017e+00 -5.824695813841724856e-01 1.282160202345625569e-03 2.831222168475992090e-02
2.794117647058823817e+00 2.941176470588235503e+00 2.451284686747459585e+00 -4.898917838407759184e-01 1.081493465046618830e-03 2.095660700470913795e-02
2.941176470588235503e+00 2.941176470588235503e+00 2.549772397492964693e+00 -3.914040730952708103e-01 9.338879630959271176e-04 1.552949618033422699e-02
3.088235294117647189e+00 2.941176470588235503e+00 2.651990274847599416e+00 -2.891861957406360872e-01 8.229207272505369066e-04 1.152342869114600030e-02
3.235294117647058876e+00 2.941176470588235503e+00 2.757418859734371619e+00 -1.837576108538638842e-01 7.398276264177562926e-04 8.562046013763997127e-03
3.382352941176470562e+00 2.941176470588235503e+00 2.862343444799928527e+00 -7.883302578830697627e-02 6.771292244483582837e-04 6.368188112152367575e-03
3.529411764705882248e+00 2.941176470588235503e+00 2.968774642248443563e+00 2.759817166020805956e-02 6.292367644758397596e-04 4.742467119953148319e-03
3.676470588235294379e+00 2.941176470588235503e+00 3.073435546476122937e+00 1.322590758878874340e-01 5.926202901829605340e-04 3.542966396347713588e-03
3.823529411764706065e+00 2.941176470588235503e+00 3.177250064385830353e+00 2.360735937975948495e-01 5.647014438016609208e-04 2.648585120520532965e-03
3.970588235294117752e+00 2.941176470588235503e+00 3.277561629118378672e+00 3.363851585301431690e-01 5.438162655578973126e-04 1.985629735355536919e-03
4.117647058823529882e+00 2.941176470588235503e+00 3.372697634146740508e+00 4.315211635585050054e-01 5.299264423844357325e-04 1.500059353356694800e-03
4.264705882352941124e+00 2.941176470588235503e+00 3.462837759286452322e+00 5.216612886982168185e-01 5.215876187004537222e-04 1.141221527450164263e-03
4.411764705882353255e+00 2.941176470588235503e+00 3.547525467116890319e+00 6.063489965286548156e-01 5.197913015504489155e-04 8.792500185386523158e-04
4.558823529411764497e+00 2.941176470588235503e+00 3.625330712151127344e+00 6.841542415628918405e-01 5.234944776215513578e-04 6.862448777300931679e-04
4.705882352941176627e+00 2.941176470588235503e+00 3.695071364440195349e+00 7.538948938519598464e-01 5.350949767043837761e-04 5.461696500101122448e-04
4.852941176470588758e+00 2.941176470588235503e+00 3.757806088979807946e+00 8.166296183915724427e-01 5.532061635943339231e-04 4.432623979106698939e-04
5.000000000000000000e+00 2.941176470588235503e+00 3.811195833678526768e+00 8.700193630902912645e-01 5.813709329854522406e-04 3.688391933001805871e-04
0.000000000000000000e+00 3.088235294117647189e+00 2.194537956997374195e+00 -8.936973371202729943e-01 1.241207797967492921e-01 5.750170731213944952e-01
1.470588235294117696e-01 3.088235294117647189e+00 2.137564453992401248e+00 -9.506708401252459417e-01 9.555673050177604377e-02 5.809681158066325457e-01
2.941176470588235392e-01 3.088235294117647189e+00 2.084794551910504889e+00 -1.003440742207142300e+00 7.294511232384050248e-02 5.754821915709503743e-01
4.411764705882352811e-01 3.088235294117647189e+00 2.040282353285866712e+00 -1.047952940831780477e+00 5.537126990730803500e-02 5.582259813027067308e-01
5.882352941176470784e-01 3.088235294117647189e+00 2.002887041873708363e+00 -1.085348252243938827e+00 4.169088058618898585e-02 5.294290902539340316e-01
7.352941176470588758e-01 3.088235294117647189e+00 1.971179035789103251e+00 -1.117056258328543938e+00 3.121794448091101681e-02 4.897108344663445578e-01
8.823529411764705621e-01 3.088235294117647189e+00 1.949851257911635383e+00 -1.138384036206011807e+00 2.317252531672882657e-02 4.407389202960553254e-01
1.029411764705882470e+00 3.088235294117647189e+00 1.936917174656162199e+00 -1.151318119461484990e+00 1.705025430746237927e-02 3.847630941622944278e-01
1.176470588235294157e+00 3.088235294117647189e+00 1.933842514600063511e+00 -1.154392779517583678e+00 1.244657631306362276e-02 3.256462699450253795e-01
1.323529411764705843e+00 3.088235294117647189e+00 1.939155603615468015e+00 -1.149079690502179174e+00 9.011591356980052508e-03 2.671081543277505355e-01
1.470588235294117752e+00 3.088235294117647189e+00 1.957190161809480022e+00 -1.131045132308167167e+00 6.503973641214729449e-03 2.126882753700705120e-01
1.617647058823529438e+00 3.088235294117647189e+00 1.984421834067263024e+00 -1.103813460050384165e+00 4.689894873584491211e-03 1.650628990779198779e-01
1.764705882352941124e+00 3.088235294117647189e+00 2.021052602936833420e+00 -1.067182691180813769e+00 3.400962436693141279e-03 1.254000459081431595e-01
1.911764705882353033e+00 3.088235294117647189e+00 2.067930459921932140e+00 -1.020304834195715049e+00 2.493941907336999757e-03 9.373097169480645863e-02
2.058823529411764941e+00 3.088235294117647189e+00 2.124288016851679561e+00 -9.639472772659676281e-01 1.856408421980975483e-03 6.918403517617127685e-02
2.205882352941176627e+00 3.088235294117647189e+00 2.189606072152483485e+00 -8.986292219651637048e-01 1.408501041104788130e-03 5.073191330256285325e-02
2.352941176470588314e+00 3.088235294117647189e+00 2.263934925669111919e+00 -8.243003684485352700e-01 1.092825555544611792e-03 3.702090222715174322e-02
2.500000000000000000e+00 3.088235294117647189e+00 2.344395726278313496e+00 -7.438395678393336929e-01 8.701213221044414936e-04 2.698768302281686834e-02
2.647058823529411686e+00 3.088235294117647189e+00 2.432292926407485734e+00 -6.559423677101614558e-01 7.089820397851025495e-04 1.966894111180447768e-02
2.794117647058823817e+00 3.088235294117647189e+00 2.526535306948199278e+00 -5.616999871694479118e-01 5.934210120476734150e-04 1.434472423213381531e-02
2.941176470588235503e+00 3.088235294117647189e+00 2.625895396749379884e+00 -4.623398973682673052e-01 5.081279576102330081e-04 1.048456453156518774e-02
3.088235294117647189e+00 3.088235294117647189e+00 2.726357118124236312e+00 -3.618781759934108777e-01 4.449728613410918973e-04 7.669581211216991781e-03
3.235294117647058876e+00 3.088235294117647189e+00 2.831204640502249958e+00 -2.570306536153972310e-01 3.975146153054639315e-04 5.621058326731402308e-03
3.382352941176470562e+00 3.088235294117647189e+00 2.936450550248570046e+00 -1.517847438690771433e-01 3.614466360864073097e-04 4.121330719515901159e-03
3.529411764705882248e+00 3.088235294117647189e+00 3.043180564306813274e+00 -4.505472981083391559e-02 3.339958223822861471e-04 3.029020694800728126e-03
3.676470588235294379e+00 3.088235294117647189e+00 3.148351515129265366e+00 6.011622101161817611e-02 3.128903194627283193e-04 2.225892921707620965e-03
3.823529411764706065e+00 3.088235294117647189e+00 3.249761976576553302e+00 1.615266824589061123e-01 2.971912926759442248e-04 1.643694868353059828e-03
3.970588235294117752e+00 3.088235294117647189e+00 3.348787016730945254e+00 2.605517226132980646e-01 2.852402382841550755e-04 1.217477904624400574e-03
4.117647058823529882e+00 3.088235294117647189e+00 3.443173252163531650e+00 3.549379580458844607e-01 2.772240928817461996e-04 9.093873466946306855e-04
4.264705882352941124e+00 3.088235294117647189e+00 3.532440716534874792e+00 4.442054224172276022e-01 2.733873023106175556e-04 6.869656464094273888e-04
4.411764705882353255e+00 3.088235294117647189e+00 3.615199341109743170e+00 5.269640469920959802e-01 2.727881257385552467e-04 5.256861989587697419e-04
4.558823529411764497e+00 3.088235294117647189e+00 3.691318021775221059e+00 6.030827276575738694e-01 2.763505297514624458e-04 4.097921529869103809e-04
4.705882352941176627e+00 3.088235294117647189e+00 3.760170606321184827e+00 6.719353122035376380e-01 2.842118231061434449e-04 3.262276878914727391e-04
4.852941176470588758e+00 3.088235294117647189e+00 3.820869892957545311e+00 7.326345988398981213e-01 2.966626052735615231e-04 2.657391314312880786e-04
5.000000000000000000e+00 3.088235294117647189e+00 3.871410771043195531e+00 7.831754769255483417e-01 3.148467773937133952e-04 2.223105444760483719e-04
0.000000000000000000e+00 3.235294117647058876e+00 2.234697443919106519e+00 -1.000596673727952357e+00 1.168748433627973260e-01 5.707341088093537129e-01
1.470588235294117696e-01 3.235294117647058876e+00 2.180022659136206187e+00 -1.055271458510852689e+00 8.760440926749359092e-02 5.713145184377161900e-01
2.941176470588235392e-01 3.235294117647058876e+00 2.131343039919515014e+00 -1.103951077727543861e+00 6.487527369895870755e-02 5.596908680104212275e-01
4.411764705882352811e-01 3.235294117647058876e+00 2.089422094984801692e+00 -1.145872022662257184e+00 4.771621037378201424e-02 5.353604659363913054e-01
5.882352941176470784e-01 3.235294117647058876e+00 2.052318413006720021e+00 -1.182975704640338854e+00 3.480006879149560167e-02 4.993523981172692805e-01
7.352941176470588758e-01 3.235294117647058876e+00 2.025092467303911015e+00 -1.210201650343147861e+00 2.514623144445784012e-02 4.529427317846199674e-01
8.823529411764705621e-01 3.235294117647058876e+00 2.005185881929730574e+00 -1.230108235717328302e+00 1.799467872682918024e-02 3.985027893460957871e-01
1.029411764705882470e+00 3.235294117647058876e+00 1.994086480671179773e+00 -1.241207636975879103e+00 1.275390089007818160e-02 3.393575796103137088e-01
1.176470588235294157e+00 3.235294117647058876e+00 1.993190623636238668e+00 -1.242103494010820208e+00 8.956572632252426946e-03 2.796450656825356096e-01
1.323529411764705843e+00 3.235294117647058876e+00 2.001975540777963580e+00 -1.233318576869095295e+00 6.250928506987412335e-03 2.232921573784118208e-01
1.470588235294117752e+00 3.235294117647058876e+00 2.022285542431813798e+00 -1.213008575215245077e+00 4.353836671923897415e-03 1.730854819154701574e-01
1.617647058823529438e+00 3.235294117647058876e+00 2.049409595658547634e+00 -1.185884521988511242e+00 3.039870902663309189e-03 1.309539807571723780e-01
1.764705882352941124e+00 3.235294117647058876e+00 2.088655864994156452e+00 -1.146638252652902423e+00 2.142263153044031160e-03 9.719848795613475478e-02
1.911764705882353033e+00 3.235294117647058876e+00 2.136649419006650952e+00 -1.098644698640407924e+00 1.532255790479076238e-03 7.113977278630230494e-02
2.058823529411764941e+00 3.235294117647058876e+00 2.194023502539137027e+00 -1.041270615107921849e+00 1.116900060966517522e-03 5.159196381736048942e-02
2.205882352941176627e+00 3.235294117647058876e+00 2.261814321604303846e+00 -9.734797960427550301e-01 8.340218463759278963e-04 3.717424449349088916e-02
2.352941176470588314e+00 3.235294117647058876e+00 2.336205094446203390e+00 -8.990890232008554861e-01 6.378674933343217142e-04 2.673522602935777398e-02
2.500000000000000000e+00 3.235294117647058876e+00 2.417589026795542662e+00 -8.177050908515162142e-01 5.015719521670880402e-04 1.919608388297646545e-02
2.647058823529411686e+00 3.235294117647058876e+00 2.506460668635893452e+00 -7.288334490111654240e-01 4.051133721216095365e-04 1.380298485075940641e-02
2.794117647058823817e+00 3.235294117647058876e+00 2.600114750895295757e+00 -6.351793667517631192e-01 3.355651628305849157e-04 9.941970366377023832e-03
2.941176470588235503e+00 3.235294117647058876e+00 2.699729508886701712e+00 -5.355646087603571637e-01 2.850881920444785916e-04 7.160851700620906105e-03
3.088235294117647189e+00 3.235294117647058876e+00 2.800942124942252587e+00 -4.343519927048062890e-01 2.478384107213042514e-04 5.167949725079510129e-03
3.235294117647058876e+00 3.235294117647058876e+00 2.906280942968156200e+00 -3.290131746789026757e-01 2.199145569539152066e-04 3.730747892918425367e-03
3.382352941176470562e+00 3.235294117647058876e+00 3.012102231075257208e+00 -2.231918865718016676e-01 1.985582115073037692e-04 2.695738977817779044e-03
3.529411764705882248e+00 3.235294117647058876e+00 3.116453754363668338e+00 -1.188403632833905377e-01 1.821127587046089658e-04 1.950011690633719676e-03
3.676470588235294379e+00 3.235294117647058876e+00 3.219682863541093898e+00 -1.561125410596497787e-02 1.697092257231308445e-04 1.414169434536152997e-03
3.823529411764706065e+00 3.235294117647058876e+00 3.322003381837921765e+00 8.670926419086288917e-02 1.603163542550769074e-04 1.029577282641565153e-03
3.970588235294117752e+00 3.235294117647058876e+00 3.419746371914544447e+00 1.844522542674855714e-01 1.536268649634054209e-04 7.542029654408587006e-04
4.117647058823529882e+00 3.235294117647058876e+00 3.512850740322974730e+00 2.775566226759158539e-01 1.493924943635704884e-04 5.587289148148174124e-04
4.264705882352941124e+00 3.235294117647058876e+00 3.601152263423729849e+00 3.658581457766709732e-01 1.473827478313236060e-04 4.193381070851817075e-04
4.411764705882353255e+00 3.235294117647058876e+00 3.682423281857119868e+00 4.471291642100609920e-01 1.475633372590304867e-04 3.201495160616040815e-04
4.558823529411764497e+00 3.235294117647058876e+00 3.757275831978709402e+00 5.219817143316505259e-01 1.503546952250394884e-04 2.492252403476935703e-04
4.705882352941176627e+00 3.235294117647058876e+00 3.823144286720104645e+00 5.878501690730457696e-01 1.559172791040941029e-04 1.986678216232964174e-04
4.852941176470588758e+00 3.235294117647058876e+00 3.881416815644951335e+00 6.461226979978924589e-01 1.643661382972241955e-04 1.627967729702714940e-04
5.000000000000000000e+00 3.235294117647058876e+00 3.931788578168593951e+00 6.964944605215350748e-01 1.765508610349811433e-04 1.373047740857866118e-04
0.000000000000000000e+00 3.382352941176470562e+00 2.275446216196136628e+00 -1.106906724980333934e+00 1.105458567797009406e-01 5.626524683565375939e-01
