# Y X speed speed_diff a0 a1
2.352941176470588314e+00 2.500000000000000000e+00 4.672206464601371678e+00 2.172206464601371678e+00 9.559255404806449655e-03 8.104307147047671300e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.649642759759652577e+00 2.149642759759652577e+00 8.139608856074306495e-03 8.034873642081848955e-01
2.647058823529411686e+00 2.500000000000000000e+00 4.628496613124961634e+00 2.128496613124961634e+00 6.902738124223760027e-03 7.937288947383325244e-01
2.794117647058823817e+00 2.500000000000000000e+00 4.609001541773722899e+00 2.109001541773722899e+00 5.827718935090024470e-03 7.812501757139914682e-01
2.941176470588235503e+00 2.500000000000000000e+00 4.590875705621137115e+00 2.090875705621137115e+00 4.906307745182168084e-03 7.654709908803430940e-01
3.088235294117647189e+00 2.500000000000000000e+00 4.574476431665482679e+00 2.074476431665482679e+00 4.113687610838836529e-03 7.462105141567455524e-01
3.235294117647058876e+00 2.500000000000000000e+00 4.562521088490761656e+00 2.062521088490761656e+00 3.436109431410656456e-03 7.238050780789108130e-01
3.382352941176470562e+00 2.500000000000000000e+00 4.549941867408060503e+00 2.049941867408060503e+00 2.866082458145181346e-03 6.976374546671276766e-01
3.529411764705882248e+00 2.500000000000000000e+00 4.542810573597281021e+00 2.042810573597281021e+00 2.386187573866909405e-03 6.680772999620777641e-01
3.676470588235294379e+00 2.500000000000000000e+00 4.538411623224401836e+00 2.038411623224401836e+00 1.981191434630599508e-03 6.351602500969592002e-01
3.823529411764706065e+00 2.500000000000000000e+00 4.536138206890692359e+00 2.036138206890692359e+00 1.649953379285342076e-03 5.995697449531108836e-01
3.970588235294117752e+00 2.500000000000000000e+00 4.538509521861180396e+00 2.038509521861180396e+00 1.373635292441136631e-03 5.614347573407302283e-01
4.117647058823529882e+00 2.500000000000000000e+00 4.542516817232781889e+00 2.042516817232781889e+00 1.147719893296546495e-03 5.220013835792109980e-01
4.264705882352941124e+00 2.500000000000000000e+00 4.548661100993566464e+00 2.048661100993566464e+00 9.648664410247494768e-04 4.819498017273036727e-01
4.411764705882353255e+00 2.500000000000000000e+00 4.558667266951458075e+00 2.058667266951458075e+00 8.180718024475618164e-04 4.421693400753495262e-01
4.558823529411764497e+00 2.500000000000000000e+00 4.570661908899107395e+00 2.070661908899107395e+00 7.004679739856192354e-04 4.036928418723937928e-01
4.705882352941176627e+00 2.500000000000000000e+00 4.583131291139917352e+00 2.083131291139917352e+00 6.076281803142473967e-04 3.672586085391865707e-01
4.852941176470588758e+00 2.500000000000000000e+00 4.598580576948908316e+00 2.098580576948908316e+00 5.370626083469815567e-04 3.333790525160869600e-01
5.000000000000000000e+00 2.500000000000000000e+00 4.614446694535261351e+00 2.114446694535261351e+00 4.841280311539174013e-04 3.023470857868226225e-01
0.000000000000000000e+00 2.647058823529411686e+00 4.779509318908726101e+00 2.132450495379314415e+00 3.889344053515798177e-02 5.885530529101494768e-01
1.470588235294117696e-01 2.647058823529411686e+00 4.816871928356620813e+00 2.169813104827209127e+00 3.745270262278155293e-02 6.343411574215923610e-01
2.941176470588235392e-01 2.647058823529411686e+00 4.849533116105075869e+00 2.202474292575664183e+00 3.520769254499017675e-02 6.707542408868659711e-01
4.411764705882352811e-01 2.647058823529411686e+00 4.875263416668301097e+00 2.228204593138889411e+00 3.248936292555837380e-02 6.997364903484355469e-01
5.882352941176470784e-01 2.647058823529411686e+00 4.894687730096888956e+00 2.247628906567477269e+00 2.956103145290152681e-02 7.236051088777828433e-01
7.352941176470588758e-01 2.647058823529411686e+00 4.906888799054426542e+00 2.259829975525014856e+00 2.658422834126712361e-02 7.430268566753758241e-01
8.823529411764705621e-01 2.647058823529411686e+00 4.915218135292172441e+00 2.268159311762760755e+00 2.367876471182971121e-02 7.591033355020254669e-01
1.029411764705882470e+00 2.647058823529411686e+00 4.916360308458191497e+00 2.269301484928779811e+00 2.093402010379228489e-02 7.721762391965428796e-01
1.176470588235294157e+00 2.647058823529411686e+00 4.914916507464152318e+00 2.267857683934740631e+00 1.836290117758797649e-02 7.829982358313636315e-01
1.323529411764705843e+00 2.647058823529411686e+00 4.906522338416684725e+00 2.259463514887273039e+00 1.601788572689550466e-02 7.913517247050602110e-01
1.470588235294117752e+00 2.647058823529411686e+00 4.894822604535910671e+00 2.247763781006498984e+00 1.388355533961149052e-02 7.974647472717273367e-01
1.617647058823529438e+00 2.647058823529411686e+00 4.881414842899201467e+00 2.234356019369789781e+00 1.196092039077265544e-02 8.016775378289541232e-01
1.764705882352941124e+00 2.647058823529411686e+00 4.862894271941043733e+00 2.215835448411632047e+00 1.026210221430442354e-02 8.036184816055322866e-01
1.911764705882353033e+00 2.647058823529411686e+00 4.843161217428507470e+00 2.196102393899095784e+00 8.761421930463749591e-03 8.033164058124576679e-01
2.058823529411764941e+00 2.647058823529411686e+00 4.821178003318600247e+00 2.174119179789188561e+00 7.457127485512864314e-03 8.007013925041704949e-01
2.205882352941176627e+00 2.647058823529411686e+00 4.798497467386440007e+00 2.151438643857028321e+00 6.314958113196657633e-03 7.956982953130503633e-01
2.352941176470588314e+00 2.647058823529411686e+00 4.776556813177846195e+00 2.129497989648434508e+00 5.341635318609642968e-03 7.878503038135078462e-01
2.500000000000000000e+00 2.647058823529411686e+00 4.753767474123816505e+00 2.106708650594404819e+00 4.494837538317586478e-03 7.773279587718885386e-01
2.647058823529411686e+00 2.647058823529411686e+00 4.730746672032177358e+00 2.083687848502765672e+00 3.772447074535751222e-03 7.635852396050564206e-01
2.794117647058823817e+00 2.647058823529411686e+00 4.710062195939127783e+00 2.063003372409716096e+00 3.164685860554208169e-03 7.462192889269122498e-01
2.941176470588235503e+00 2.647058823529411686e+00 4.689125206167131132e+00 2.042066382637719446e+00 2.644102293993742716e-03 7.254075077288942852e-01
3.088235294117647189e+00 2.647058823529411686e+00 4.672393631843463346e+00 2.025334808314051660e+00 2.204212186425303678e-03 7.007530814317675105e-01
3.235294117647058876e+00 2.647058823529411686e+00 4.657208891575489673e+00 2.010150068046077987e+00 1.835178055824518645e-03 6.718748548610272708e-01
3.382352941176470562e+00 2.647058823529411686e+00 4.644617390409623070e+00 1.997558566880211384e+00 1.524297678657018798e-03 6.394016577701844284e-01
3.529411764705882248e+00 2.647058823529411686e+00 4.634323755923215771e+00 1.987264932393804084e+00 1.264743157788408671e-03 6.032425182945179154e-01
3.676470588235294379e+00 2.647058823529411686e+00 4.627168700743320429e+00 1.980109877213908742e+00 1.049342747258143150e-03 5.636847756623882821e-01
3.823529411764706065e+00 2.647058823529411686e+00 4.622701849534294638e+00 1.975643026004882952e+00 8.706864361301262269e-04 5.219378834466690265e-01
3.970588235294117752e+00 2.647058823529411686e+00 4.620838523417029720e+00 1.973779699887618033e+00 7.237032733728817517e-04 4.785216804634464527e-01
4.117647058823529882e+00 2.647058823529411686e+00 4.623320001450483829e+00 1.976261177921072143e+00 6.041668868717387560e-04 4.345887672875531904e-01
4.264705882352941124e+00 2.647058823529411686e+00 4.627157202272842440e+00 1.980098378743430754e+00 5.081693378704937826e-04 3.918694285620689666e-01
4.411764705882353255e+00 2.647058823529411686e+00 4.633096493009150940e+00 1.986037669479739254e+00 4.306518907502070951e-04 3.507781296908589752e-01
4.558823529411764497e+00 2.647058823529411686e+00 4.641420158868802659e+00 1.994361335339390973e+00 3.700680215992934070e-04 3.122692014351251544e-01
4.705882352941176627e+00 2.647058823529411686e+00 4.652521146091149085e+00 2.005462322561737398e+00 3.225454391465926618e-04 2.772619536643032845e-01
4.852941176470588758e+00 2.647058823529411686e+00 4.662464682077002820e+00 2.015405858547591134e+00 2.867536062313760228e-04 2.455752703318475061e-01
5.000000000000000000e+00 2.647058823529411686e+00 4.675754402249637565e+00 2.028695578720225878e+00 2.606034664708035378e-04 2.177632753918221087e-01
0.000000000000000000e+00 2.794117647058823817e+00 4.860948902411296402e+00 2.066831255352472585e+00 2.986310893435862104e-02 6.028866841699980217e-01
1.470588235294117696e-01 2.794117647058823817e+00 4.900124582826764552e+00 2.106006935767940735e+00 2.812595783499101734e-02 6.473883485753937350e-01
2.941176470588235392e-01 2.794117647058823817e+00 4.936248499692126757e+00 2.142130852633302940e+00 2.582902512723694519e-02 6.814508434823194349e-01
4.411764705882352811e-01 2.794117647058823817e+00 4.963788845271018602e+00 2.169671198212194785e+00 2.329342271478481927e-02 7.082502727062797154e-01
5.882352941176470784e-01 2.794117647058823817e+00 4.983851827250971311e+00 2.189734180192147495e+00 2.070956208306784507e-02 7.292459257313869125e-01
7.352941176470588758e-01 2.794117647058823817e+00 4.999981226170136850e+00 2.205863579111313033e+00 1.820468767289151399e-02 7.458247371017129312e-01
8.823529411764705621e-01 2.794117647058823817e+00 5.010587857004647816e+00 2.216470209945823999e+00 1.585429736222368838e-02 7.592125623826696534e-01
1.029411764705882470e+00 2.794117647058823817e+00 5.012208681533489418e+00 2.218091034474665602e+00 1.370561326057230522e-02 7.697555054807287966e-01
1.176470588235294157e+00 2.794117647058823817e+00 5.011574329396893290e+00 2.217456682338069474e+00 1.176917577158682546e-02 7.780953893196109750e-01
1.323529411764705843e+00 2.794117647058823817e+00 5.005009673389278824e+00 2.210892026330455007e+00 1.006347728291486117e-02 7.840327741587674870e-01
1.470588235294117752e+00 2.794117647058823817e+00 4.994826785174319994e+00 2.200709138115496177e+00 8.548298872337866186e-03 7.878215021753602887e-01
1.617647058823529438e+00 2.794117647058823817e+00 4.980738871150991010e+00 2.186621224092167193e+00 7.234485697691679304e-03 7.894177026477506853e-01
1.764705882352941124e+00 2.794117647058823817e+00 4.963618900790120136e+00 2.169501253731296320e+00 6.106431925835686600e-03 7.889026452334814143e-01
1.911764705882353033e+00 2.794117647058823817e+00 4.944016698026493017e+00 2.149899050967669201e+00 5.131456938518186295e-03 7.858755614970758252e-01
2.058823529411764941e+00 2.794117647058823817e+00 4.921685671507205484e+00 2.127568024448381667e+00 4.308211732907459707e-03 7.805112057270250370e-01
2.205882352941176627e+00 2.794117647058823817e+00 4.898806673133579537e+00 2.104689026074755720e+00 3.602623119281278975e-03 7.723779509314756542e-01
2.352941176470588314e+00 2.794117647058823817e+00 4.876555499457719378e+00 2.082437852398895561e+00 3.010707947509836703e-03 7.612721978524131794e-01
2.500000000000000000e+00 2.794117647058823817e+00 4.851844431502259525e+00 2.057726784443435708e+00 2.512640986623884166e-03 7.468698350793224749e-01
2.647058823529411686e+00 2.794117647058823817e+00 4.829698256131431222e+00 2.035580609072607405e+00 2.092240001647596541e-03 7.287760587362830389e-01
2.794117647058823817e+00 2.794117647058823817e+00 4.805686376972278850e+00 2.011568729913455034e+00 1.741048604930122519e-03 7.067904915296130408e-01
2.941176470588235503e+00 2.794117647058823817e+00 4.785182234284988567e+00 1.991064587226164750e+00 1.446427919104396236e-03 6.807764947445940074e-01
3.088235294117647189e+00 2.794117647058823817e+00 4.766122980349617677e+00 1.972005333290793860e+00 1.201794273178946213e-03 6.502335608610486650e-01
3.235294117647058876e+00 2.794117647058823817e+00 4.747949844303813727e+00 1.953832197244989910e+00 9.947634314039857390e-04 6.156058935728905279e-01
3.382352941176470562e+00 2.794117647058823817e+00 4.733266841445055384e+00 1.939149194386231567e+00 8.230081847061063854e-04 5.770098856290862832e-01
3.529411764705882248e+00 2.794117647058823817e+00 4.722769183994959263e+00 1.928651536936135447e+00 6.810018259895351048e-04 5.347726904436681528e-01
3.676470588235294379e+00 2.794117647058823817e+00 4.712415223520986629e+00 1.918297576462162812e+00 5.637631745082372905e-04 4.899193949402137482e-01
3.823529411764706065e+00 2.794117647058823817e+00 4.706393011685889860e+00 1.912275364627066043e+00 4.665652298792006387e-04 4.437453458324716604e-01
3.970588235294117752e+00 2.794117647058823817e+00 4.701262254702625931e+00 1.907144607643802114e+00 3.867797311086466233e-04 3.972081090762056288e-01
4.117647058823529882e+00 2.794117647058823817e+00 4.699900195731414598e+00 1.905782548672590782e+00 3.226065858117296587e-04 3.520658748008275163e-01
4.264705882352941124e+00 2.794117647058823817e+00 4.701186793390291996e+00 1.907069146331468179e+00 2.707017252249351003e-04 3.090861814863676837e-01
4.411764705882353255e+00 2.794117647058823817e+00 4.704531683364626460e+00 1.910414036305802643e+00 2.295891514328782951e-04 2.694374912766353547e-01
4.558823529411764497e+00 2.794117647058823817e+00 4.709687814821824858e+00 1.915570167763001042e+00 1.977970325806311085e-04 2.340816680240257186e-01
4.705882352941176627e+00 2.794117647058823817e+00 4.717492800438852996e+00 1.923375153380029179e+00 1.733316640577783408e-04 2.025589789488706494e-01
4.852941176470588758e+00 2.794117647058823817e+00 4.725617767841385763e+00 1.931500120782561947e+00 1.549411070149675994e-04 1.750232765132246071e-01
5.000000000000000000e+00 2.794117647058823817e+00 4.735000446545969410e+00 1.940882799487145594e+00 1.422047306111784047e-04 1.518785412353945707e-01
0.000000000000000000e+00 2.941176470588235503e+00 4.937844228813765390e+00 1.996667758225529887e+00 2.283588741571847963e-02 6.144464518401016040e-01
1.470588235294117696e-01 2.941176470588235503e+00 4.982059661529637751e+00 2.040883190941402248e+00 2.104447933014304967e-02 6.574208163672576877e-01
2.941176470588235392e-01 2.941176470588235503e+00 5.019480377094181378e+00 2.078303906505945875e+00 1.891034340240796072e-02 6.892163596131722914e-01
4.411764705882352811e-01 2.941176470588235503e+00 5.048037704970657735e+00 2.106861234382422232e+00 1.666475396418470867e-02 7.131393675477079031e-01
5.882352941176470784e-01 2.941176470588235503e+00 5.071715615349425832e+00 2.130539144761190329e+00 1.449512666444787573e-02 7.313692732033011401e-01
7.352941176470588758e-01 2.941176470588235503e+00 5.088775891464781154e+00 2.147599420876545651e+00 1.247892905385460105e-02 7.451118498228617160e-01
8.823529411764705621e-01 2.941176470588235503e+00 5.100048845048269719e+00 2.158872374460034216e+00 1.063612711017816043e-02 7.560799442926833258e-01
1.029411764705882470e+00 2.941176470588235503e+00 5.104597280265574355e+00 2.163420809677338852e+00 9.005107747141636795e-03 7.641689967111789938e-01
1.176470588235294157e+00 2.941176470588235503e+00 5.103295486877062359e+00 2.162119016288826856e+00 7.589788974081725960e-03 7.699062858748847438e-01
1.323529411764705843e+00 2.941176470588235503e+00 5.099076830652063741e+00 2.157900360063828238e+00 6.362682570589019322e-03 7.735895805364094713e-01
1.470588235294117752e+00 2.941176470588235503e+00 5.089924564538607754e+00 2.148748093950372251e+00 5.316427763261345925e-03 7.749247961113375771e-01
1.617647058823529438e+00 2.941176470588235503e+00 5.074727582626213263e+00 2.133551112037977759e+00 4.422814227698636594e-03 7.743592457527458395e-01
1.764705882352941124e+00 2.941176470588235503e+00 5.058836941746120530e+00 2.117660471157885027e+00 3.677145357840787970e-03 7.712144867321256703e-01
1.911764705882353033e+00 2.941176470588235503e+00 5.040370874340617036e+00 2.099194403752381533e+00 3.050319751595960503e-03 7.655655241494826457e-01
2.058823529411764941e+00 2.941176470588235503e+00 5.018471749422381833e+00 2.077295278834146330e+00 2.528320196348764638e-03 7.573937307000379038e-01
2.205882352941176627e+00 2.941176470588235503e+00 4.995213288595008905e+00 2.054036818006773402e+00 2.093201013456754637e-03 7.459487421548808284e-01
2.352941176470588314e+00 2.941176470588235503e+00 4.971338025438480912e+00 2.030161554850245409e+00 1.733173662404566056e-03 7.313042201814389243e-01
2.500000000000000000e+00 2.941176470588235503e+00 4.945641239845772752e+00 2.004464769257537249e+00 1.433617081942845832e-03 7.128260202465042106e-01
2.647058823529411686e+00 2.941176470588235503e+00 4.922406368156551082e+00 1.981229897568315579e+00 1.186294099873315844e-03 6.902973706936290643e-01
2.794117647058823817e+00 2.941176470588235503e+00 4.897631776846390395e+00 1.956455306258154891e+00 9.813213764086822777e-04 6.632493626470571391e-01
2.941176470588235503e+00 2.941176470588235503e+00 4.876526834700142921e+00 1.935350364111907417e+00 8.111996016673078506e-04 6.321309666996975940e-01
3.088235294117647189e+00 2.941176470588235503e+00 4.855370046934736727e+00 1.914193576346501224e+00 6.702649317098062628e-04 5.960230474246451804e-01
3.235294117647058876e+00 2.941176470588235503e+00 4.836793475384588703e+00 1.895617004796353200e+00 5.537199812522515877e-04 5.556495247861199527e-01
3.382352941176470562e+00 2.941176470588235503e+00 4.820602339290337213e+00 1.879425868702101710e+00 4.562931924509271327e-04 5.118643585229536441e-01
3.529411764705882248e+00 2.941176470588235503e+00 4.805316048508501581e+00 1.864139577920266078e+00 3.760527186830071324e-04 4.648621995398981022e-01
3.676470588235294379e+00 2.941176470588235503e+00 4.794152734706873531e+00 1.852976264118638028e+00 3.098622147278094221e-04 4.166784214188465341e-01
3.823529411764706065e+00 2.941176470588235503e+00 4.784334438122256117e+00 1.843157967534020614e+00 2.556346628014782244e-04 3.684761557101390861e-01
3.970588235294117752e+00 2.941176470588235503e+00 4.777481677141558691e+00 1.836305206553323188e+00 2.113398984943475577e-04 3.217399745881220352e-01
4.117647058823529882e+00 2.941176470588235503e+00 4.774053949911053252e+00 1.832877479322817749e+00 1.759062316425529643e-04 2.775652746026961437e-01
4.264705882352941124e+00 2.941176470588235503e+00 4.771625814198305449e+00 1.830449343610069945e+00 1.475975333214207613e-04 2.374156467356957900e-01
4.411764705882353255e+00 2.941176470588235503e+00 4.772015963685767304e+00 1.830839493097531800e+00 1.254804998884299916e-04 2.015981372610737010e-01
4.558823529411764497e+00 2.941176470588235503e+00 4.774393584489127207e+00 1.833217113900891704e+00 1.083169199053542675e-04 1.704599523277486040e-01
4.705882352941176627e+00 2.941176470588235503e+00 4.779210813531463486e+00 1.838034342943227983e+00 9.545285710384923228e-05 1.440260963358746260e-01
4.852941176470588758e+00 2.941176470588235503e+00 4.784149602474089491e+00 1.842973131885853988e+00 8.606709121476070778e-05 1.219503067108329425e-01
5.000000000000000000e+00 2.941176470588235503e+00 4.790319344094884357e+00 1.849142873506648854e+00 7.970289341670387542e-05 1.036127671917741189e-01
0.000000000000000000e+00 3.088235294117647189e+00 5.013899321308366908e+00 1.925664027190719718e+00 1.747666655539111685e-02 6.233266839783286883e-01
1.470588235294117696e-01 3.088235294117647189e+00 5.057825022551250882e+00 1.969589728433603693e+00 1.579399325320540379e-02 6.641985590578052268e-01
2.941176470588235392e-01 3.088235294117647189e+00 5.097096513407425533e+00 2.008861219289778344e+00 1.388223830199255930e-02 6.936946171673800121e-01
4.411764705882352811e-01 3.088235294117647189e+00 5.129482605265542006e+00 2.041247311147894816e+00 1.198619831703306125e-02 7.151360085869212790e-01
5.882352941176470784e-01 3.088235294117647189e+00 5.155053725899373163e+00 2.066818431781725973e+00 1.021164349465552255e-02 7.306018711734737492e-01
7.352941176470588758e-01 3.088235294117647189e+00 5.174047342220912782e+00 2.085812048103265592e+00 8.611483020356044613e-03 7.415934789093686641e-01
8.823529411764705621e-01 3.088235294117647189e+00 5.185352311658737001e+00 2.097117017541089812e+00 7.206871785014630667e-03 7.499175698186735239e-01
1.029411764705882470e+00 3.088235294117647189e+00 5.193420739282728960e+00 2.105185445165081770e+00 5.987370670164391534e-03 7.555855871513318389e-01
1.176470588235294157e+00 3.088235294117647189e+00 5.192895273366367803e+00 2.104659979248720614e+00 4.956164520545501551e-03 7.590465279112116326e-01
1.323529411764705843e+00 3.088235294117647189e+00 5.189665338247290371e+00 2.101430044129643182e+00 4.086295851201795885e-03 7.602952005355478882e-01
1.470588235294117752e+00 3.088235294117647189e+00 5.179586217384289704e+00 2.091350923266642514e+00 3.360232600111918815e-03 7.593707914463325714e-01
1.617647058823529438e+00 3.088235294117647189e+00 5.166698905420302523e+00 2.078463611302655334e+00 2.760229689765450814e-03 7.563057669039197073e-01
1.764705882352941124e+00 3.088235294117647189e+00 5.151331422785646375e+00 2.063096128667999185e+00 2.262625647123922903e-03 7.507085029353853800e-01
1.911764705882353033e+00 3.088235294117647189e+00 5.132145981525390255e+00 2.043910687407743065e+00 1.856786693732580956e-03 7.421823860401212114e-01
2.058823529411764941e+00 3.088235294117647189e+00 5.110835951051186044e+00 2.022600656933538854e+00 1.522204994902288033e-03 7.311910818895844821e-01
2.205882352941176627e+00 3.088235294117647189e+00 5.086329787935857105e+00 1.998094493818209916e+00 1.249259080383691633e-03 7.162269903027794760e-01
2.352941176470588314e+00 3.088235294117647189e+00 5.061368031310418125e+00 1.973132737192770936e+00 1.025323974423023683e-03 6.978830532820490262e-01
2.500000000000000000e+00 3.088235294117647189e+00 5.036978291692115306e+00 1.948742997574468117e+00 8.432091839683683544e-04 6.753590430146565460e-01
2.647058823529411686e+00 3.088235294117647189e+00 5.012721548414790895e+00 1.924486254297143706e+00 6.932788981295416294e-04 6.479925120673226679e-01
2.794117647058823817e+00 3.088235294117647189e+00 4.986957500007990873e+00 1.898722205890343684e+00 5.707506993476806458e-04 6.164219234287592331e-01
2.941176470588235503e+00 3.088235294117647189e+00 4.963827564146697569e+00 1.875592270029050379e+00 4.702211069930253839e-04 5.798618005443975099e-01
3.088235294117647189e+00 3.088235294117647189e+00 4.940516158644651767e+00 1.852280864527004578e+00 3.864637224978787204e-04 5.388824406797162458e-01
3.235294117647058876e+00 3.088235294117647189e+00 4.920486043261900200e+00 1.832250749144253010e+00 3.181070062249870874e-04 4.938871256760255513e-01
3.382352941176470562e+00 3.088235294117647189e+00 4.902570586981500611e+00 1.814335292863853422e+00 2.611116589115380850e-04 4.459928175231273606e-01
3.529411764705882248e+00 3.088235294117647189e+00 4.885352277920974373e+00 1.797116983803327184e+00 2.142387976384882225e-04 3.965879585148971986e-01
3.676470588235294379e+00 3.088235294117647189e+00 4.870959855315607712e+00 1.782724561197960522e+00 1.758589767906303233e-04 3.470302132152494057e-01
3.823529411764706065e+00 3.088235294117647189e+00 4.859659369700120024e+00 1.771424075582472835e+00 1.444983526962555134e-04 2.989898391824102886e-01
3.970588235294117752e+00 3.088235294117647189e+00 4.851753552685771353e+00 1.763518258568124164e+00 1.193195005917983609e-04 2.542988369103220681e-01
4.117647058823529882e+00 3.088235294117647189e+00 4.844499477274301746e+00 1.756264183156654557e+00 9.914737870029389317e-05 2.138008950180246281e-01
4.264705882352941124e+00 3.088235294117647189e+00 4.839494262225784382e+00 1.751258968108137193e+00 8.320702281949193346e-05 1.781153371586466083e-01
4.411764705882353255e+00 3.088235294117647189e+00 4.838151717874389135e+00 1.749916423756741946e+00 7.083979719312885582e-05 1.474037812102896305e-01
4.558823529411764497e+00 3.088235294117647189e+00 4.836922876828541717e+00 1.748687582710894528e+00 6.148212854791278463e-05 1.217351980919889748e-01
4.705882352941176627e+00 3.088235294117647189e+00 4.838426683752937052e+00 1.750191389635289863e+00 5.451764769174167720e-05 1.005925705347033988e-01
4.852941176470588758e+00 3.088235294117647189e+00 4.841314726096344501e+00 1.753079431978697311e+00 4.959917312484213005e-05 8.341873722215703557e-02
5.000000000000000000e+00 3.088235294117647189e+00 4.843064248065886090e+00 1.754828953948238901e+00 4.641344468860468970e-05 6.953156074893458716e-02
0.000000000000000000e+00 3.235294117647058876e+00 5.083374091053212140e+00 1.848079973406153265e+00 1.347321552963322289e-02 6.290368926944938099e-01
1.470588235294117696e-01 3.235294117647058876e+00 5.131918539267690704e+00 1.896624421620631828e+00 1.192673327183807128e-02 6.680239391718646447e-01
2.941176470588235392e-01 3.235294117647058876e+00 5.171720304119686418e+00 1.936426186472627542e+00 1.029577612287806143e-02 6.948967308873545967e-01
4.411764705882352811e-01 3.235294117647058876e+00 5.206579886625542386e+00 1.971285768978483510e+00 8.711755756228877975e-03 7.137335982709906990e-01
5.882352941176470784e-01 3.235294117647058876e+00 5.233318842807690885e+00 1.998024725160632009e+00 7.280869483095236266e-03 7.265144560269957141e-01
7.352941176470588758e-01 3.235294117647058876e+00 5.253986815137412947e+00 2.018692697490354071e+00 6.027961490969874214e-03 7.352873187595392324e-01
8.823529411764705621e-01 3.235294117647058876e+00 5.267990824803645111e+00 2.032696707156586235e+00 4.952959000519306654e-03 7.410974873211931824e-01
1.029411764705882470e+00 3.235294117647058876e+00 5.275754492101092374e+00 2.040460374454033499e+00 4.054104875479694163e-03 7.441242984755886969e-01
1.176470588235294157e+00 3.235294117647058876e+00 5.278193991939566843e+00 2.042899874292507967e+00 3.302799030135699417e-03 7.452284243431334110e-01
1.323529411764705843e+00 3.235294117647058876e+00 5.275830395316102539e+00 2.040536277669043663e+00 2.682618127660691375e-03 7.443189192214038075e-01
1.470588235294117752e+00 3.235294117647058876e+00 5.267261941124295355e+00 2.031967823477236479e+00 2.178401929762512589e-03 7.409538941919646682e-01
1.617647058823529438e+00 3.235294117647058876e+00 5.255284656090092099e+00 2.019990538443033223e+00 1.766324748404910199e-03 7.355108705063785335e-01
1.764705882352941124e+00 3.235294117647058876e+00 5.238324281729963339e+00 2.003030164082904463e+00 1.433007172178980956e-03 7.272086793848633324e-01
1.911764705882353033e+00 3.235294117647058876e+00 5.219714335605063482e+00 1.984420217958004606e+00 1.163833259196263379e-03 7.159329152676567887e-01
2.058823529411764941e+00 3.235294117647058876e+00 5.198807459337012382e+00 1.963513341689953506e+00 9.468303230233943418e-04 7.014913242765709045e-01
2.205882352941176627e+00 3.235294117647058876e+00 5.173357665011272033e+00 1.938063547364213157e+00 7.715028910554489090e-04 6.834093922330473081e-01
2.352941176470588314e+00 3.235294117647058876e+00 5.148130723051270508e+00 1.912836605404211632e+00 6.292161792693989550e-04 6.607517137509394400e-01
2.500000000000000000e+00 3.235294117647058876e+00 5.123329773481817284e+00 1.888035655834758408e+00 5.146174153664236387e-04 6.339790301467730371e-01
2.647058823529411686e+00 3.235294117647058876e+00 5.097566808376113201e+00 1.862272690729054325e+00 4.217583212413552360e-04 6.023193398644688390e-01
2.794117647058823817e+00 3.235294117647058876e+00 5.072122533791610266e+00 1.836828416144551390e+00 3.455238904797473180e-04 5.659302000839946389e-01
2.941176470588235503e+00 3.235294117647058876e+00 5.046872752981940380e+00 1.811578635334881504e+00 2.831797858261358731e-04 5.249610845800474213e-01
3.088235294117647189e+00 3.235294117647058876e+00 5.023052202669662236e+00 1.787758085022603360e+00 2.320046650662306673e-04 4.797986424893732615e-01
3.235294117647058876e+00 3.235294117647058876e+00 5.000360344225560638e+00 1.765066226578501762e+00 1.898605990607134448e-04 4.313740094280636983e-01
3.382352941176470562e+00 3.235294117647058876e+00 4.980722414160026368e+00 1.745428296512967492e+00 1.553128373392181243e-04 3.813589501192903852e-01
3.529411764705882248e+00 3.235294117647058876e+00 4.961036021286301612e+00 1.725741903639242736e+00 1.268349610213687789e-04 3.312820493358198393e-01
3.676470588235294379e+00 3.235294117647058876e+00 4.945797330129119374e+00 1.710503212482060498e+00 1.037195861707353238e-04 2.826791281795534294e-01
3.823529411764706065e+00 3.235294117647058876e+00 4.931634394034925428e+00 1.696340276387866552e+00 8.494006227370798313e-05 2.374463615354001911e-01
3.970588235294117752e+00 3.235294117647058876e+00 4.920122317906773013e+00 1.684828200259714137e+00 6.998773799000968486e-05 1.965805501562001012e-01
4.117647058823529882e+00 3.235294117647058876e+00 4.912518612929732242e+00 1.677224495282673367e+00 5.821176987801196344e-05 1.612010284856657261e-01
4.264705882352941124e+00 3.235294117647058876e+00 4.904399008213374600e+00 1.669104890566315724e+00 4.890880675890528614e-05 1.308561405717422743e-01
4.411764705882353255e+00 3.235294117647058876e+00 4.898594012268316256e+00 1.663299894621257380e+00 4.185519654622987150e-05 1.058355437602701565e-01
4.558823529411764497e+00 3.235294117647058876e+00 4.894692799952042428e+00 1.659398682304983552e+00 3.649391862430743856e-05 8.547186701292731892e-02
4.705882352941176627e+00 3.235294117647058876e+00 4.893822108717685637e+00 1.658527991070626761e+00 3.260119649856322470e-05 6.915501381058156150e-02
4.852941176470588758e+00 3.235294117647058876e+00 4.893905629154522430e+00 1.658611511507463554e+00 2.997122922698800232e-05 5.631654727705785735e-02
5.000000000000000000e+00 3.235294117647058876e+00 4.893779060067743991e+00 1.658484942420685115e+00 2.840069594879679707e-05 4.622957774501644523e-02
