# Y X speed speed_diff a0 a1
3.235294117647058876e+00 2.500000000000000000e+00 3.971154100702315670e+00 1.471154100702315670e+00 7.179997951083209040e-01 2.820002048916791515e-01
3.382352941176470562e+00 2.500000000000000000e+00 4.071235402884921584e+00 1.571235402884921584e+00 6.857012311523148496e-01 3.142987688476852060e-01
3.529411764705882248e+00 2.500000000000000000e+00 4.168043698505474737e+00 1.668043698505474737e+00 6.478741233486640105e-01 3.521258766513360450e-01
3.676470588235294379e+00 2.500000000000000000e+00 4.263752365677548006e+00 1.763752365677548006e+00 6.051900358198273322e-01 3.948099641801726123e-01
3.823529411764706065e+00 2.500000000000000000e+00 4.361479186302620548e+00 1.861479186302620548e+00 5.574964397137549543e-01 4.425035602862449902e-01
3.970588235294117752e+00 2.500000000000000000e+00 4.455289409875844875e+00 1.955289409875844875e+00 5.061267514148479751e-01 4.938732485851520804e-01
4.117647058823529882e+00 2.500000000000000000e+00 4.546061135280032417e+00 2.046061135280032417e+00 4.521829849422961400e-01 5.478170150577039710e-01
4.264705882352941124e+00 2.500000000000000000e+00 4.636966907107479052e+00 2.136966907107479052e+00 3.972310699760770447e-01 6.027689300239229553e-01
4.411764705882353255e+00 2.500000000000000000e+00 4.721321126145196168e+00 2.221321126145196168e+00 3.433097217026332970e-01 6.566902782973667030e-01
4.558823529411764497e+00 2.500000000000000000e+00 4.805119447107426112e+00 2.305119447107426112e+00 2.924882228768568293e-01 7.075117771231431707e-01
4.705882352941176627e+00 2.500000000000000000e+00 4.885512208781962684e+00 2.385512208781962684e+00 2.453935905562097397e-01 7.546064094437902048e-01
4.852941176470588758e+00 2.500000000000000000e+00 4.962495938721943389e+00 2.462495938721943389e+00 2.036770805941702234e-01 7.963229194058297766e-01
5.000000000000000000e+00 2.500000000000000000e+00 5.032913141350443098e+00 2.532913141350443098e+00 1.674728154800795565e-01 8.325271845199203602e-01
0.000000000000000000e+00 2.647058823529411686e+00 2.468523371322612014e+00 -1.785354522067996719e-01 6.686516273277731681e-01 3.313483726722268874e-01
1.470588235294117696e-01 2.647058823529411686e+00 2.501065225501172051e+00 -1.459935980282396351e-01 6.888627575298610362e-01 3.111372424701390749e-01
2.941176470588235392e-01 2.647058823529411686e+00 2.539065303552968444e+00 -1.079935199764432419e-01 7.082702224102791488e-01 2.917297775897208512e-01
4.411764705882352811e-01 2.647058823529411686e+00 2.581357551475780276e+00 -6.570127205363140988e-02 7.259552793490890998e-01 2.740447206509109002e-01
5.882352941176470784e-01 2.647058823529411686e+00 2.628021360340042634e+00 -1.903746318936905269e-02 7.423432568956737088e-01 2.576567431043262912e-01
7.352941176470588758e-01 2.647058823529411686e+00 2.677895040740609467e+00 3.083621721119778059e-02 7.566607453213637369e-01 2.433392546786362631e-01
8.823529411764705621e-01 2.647058823529411686e+00 2.732824531207508567e+00 8.576570767809688078e-02 7.692482975405982026e-01 2.307517024594017696e-01
1.029411764705882470e+00 2.647058823529411686e+00 2.792126460880357985e+00 1.450676373509462991e-01 7.800077891685731624e-01 2.199922108314267266e-01
1.176470588235294157e+00 2.647058823529411686e+00 2.856087832393000348e+00 2.090290088635886612e-01 7.889598663320676053e-01 2.110401336679324225e-01
1.323529411764705843e+00 2.647058823529411686e+00 2.923188253595944808e+00 2.761294300665331214e-01 7.956815359251893094e-01 2.043184640748106906e-01
1.470588235294117752e+00 2.647058823529411686e+00 2.994420827749744163e+00 3.473620042203324765e-01 8.007584581196613982e-01 1.992415418803387128e-01
1.617647058823529438e+00 2.647058823529411686e+00 3.068476741661449125e+00 4.214179181320374390e-01 8.035707981102920838e-01 1.964292018897079439e-01
1.764705882352941124e+00 2.647058823529411686e+00 3.146823767661451221e+00 4.997649441320395347e-01 8.043003153390478888e-01 1.956996846609520557e-01
1.911764705882353033e+00 2.647058823529411686e+00 3.229511406978072152e+00 5.824525834486604658e-01 8.028701126911584884e-01 1.971298873088415393e-01
2.058823529411764941e+00 2.647058823529411686e+00 3.314852042194631920e+00 6.677932186652202340e-01 7.987979108440907972e-01 2.012020891559092584e-01
2.205882352941176627e+00 2.647058823529411686e+00 3.404020226180823450e+00 7.569614026514117633e-01 7.923934287355072215e-01 2.076065712644926398e-01
2.352941176470588314e+00 2.647058823529411686e+00 3.495093106122144633e+00 8.480342825927329464e-01 7.831095322676158155e-01 2.168904677323842123e-01
2.500000000000000000e+00 2.647058823529411686e+00 3.586785672504940070e+00 9.397268489755283838e-01 7.705517366571101867e-01 2.294482633428897578e-01
2.647058823529411686e+00 2.647058823529411686e+00 3.683944839837529628e+00 1.036886016308117942e+00 7.543059530934288492e-01 2.456940469065712063e-01
2.794117647058823817e+00 2.647058823529411686e+00 3.780244873837857789e+00 1.133186050308446102e+00 7.343461213671153009e-01 2.656538786328848101e-01
2.941176470588235503e+00 2.647058823529411686e+00 3.877290204086272229e+00 1.230231380556860543e+00 7.099779416717344471e-01 2.900220583282654974e-01
3.088235294117647189e+00 2.647058823529411686e+00 3.975563313102776775e+00 1.328504489573365088e+00 6.808464130533291581e-01 3.191535869466708419e-01
3.235294117647058876e+00 2.647058823529411686e+00 4.074316117498673506e+00 1.427257293969261820e+00 6.464621900597269377e-01 3.535378099402731178e-01
3.382352941176470562e+00 2.647058823529411686e+00 4.173024039953657116e+00 1.525965216424245430e+00 6.069710005387167762e-01 3.930289994612832793e-01
3.529411764705882248e+00 2.647058823529411686e+00 4.271898540103911124e+00 1.624839716574499437e+00 5.627978163540964252e-01 4.372021836459035193e-01
3.676470588235294379e+00 2.647058823529411686e+00 4.370549257794124287e+00 1.723490434264712601e+00 5.140117819718904579e-01 4.859882180281094310e-01
3.823529411764706065e+00 2.647058823529411686e+00 4.464881010551962959e+00 1.817822187022551272e+00 4.622833997826291674e-01 5.377166002173707771e-01
3.970588235294117752e+00 2.647058823529411686e+00 4.559121025601491795e+00 1.912062202072080108e+00 4.088699275058498284e-01 5.911300724941501716e-01
4.117647058823529882e+00 2.647058823529411686e+00 4.651368217267007665e+00 2.004309393737595979e+00 3.552129746961724122e-01 6.447870253038275878e-01
4.264705882352941124e+00 2.647058823529411686e+00 4.740298024888717876e+00 2.093239201359306190e+00 3.033461230796264396e-01 6.966538769203735049e-01
4.411764705882353255e+00 2.647058823529411686e+00 4.826746555514531245e+00 2.179687731985119559e+00 2.549270774303001863e-01 7.450729225696998137e-01
4.558823529411764497e+00 2.647058823529411686e+00 4.909437781516505339e+00 2.262378957987093653e+00 2.113595795883299600e-01 7.886404204116701511e-01
4.705882352941176627e+00 2.647058823529411686e+00 4.989276687369997632e+00 2.342217863840585945e+00 1.730523579216438623e-01 8.269476420783561377e-01
4.852941176470588758e+00 2.647058823529411686e+00 5.064236190456197662e+00 2.417177366926785975e+00 1.402826989987832618e-01 8.597173010012166827e-01
5.000000000000000000e+00 2.647058823529411686e+00 5.134882897501595878e+00 2.487824073972184191e+00 1.131566371325594123e-01 8.868433628674405877e-01
0.000000000000000000e+00 2.794117647058823817e+00 2.522426948056607277e+00 -2.716906990022165402e-01 6.613341357367087392e-01 3.386658642632913163e-01
1.470588235294117696e-01 2.794117647058823817e+00 2.559193736031245336e+00 -2.349239110275784803e-01 6.796422904738141924e-01 3.203577095261857521e-01
2.941176470588235392e-01 2.794117647058823817e+00 2.600462985469172761e+00 -1.936546615896510559e-01 6.968523553517862457e-01 3.031476446482136988e-01
4.411764705882352811e-01 2.794117647058823817e+00 2.644017135914983996e+00 -1.501005111438398210e-01 7.127341348913637242e-01 2.872658651086362203e-01
5.882352941176470784e-01 2.794117647058823817e+00 2.692831701551819279e+00 -1.012859455070045378e-01 7.268618464576286353e-01 2.731381535423713092e-01
7.352941176470588758e-01 2.794117647058823817e+00 2.746519897095497154e+00 -4.759774996332666319e-02 7.395473569046471241e-01 2.604526430953529315e-01
8.823529411764705621e-01 2.794117647058823817e+00 2.803103824417727097e+00 8.986177358903280066e-03 7.502634203451935546e-01 2.497365796548063066e-01
1.029411764705882470e+00 2.794117647058823817e+00 2.865973134437041381e+00 7.185548737821756404e-02 7.592194168987611569e-01 2.407805831012388986e-01
1.176470588235294157e+00 2.794117647058823817e+00 2.931316121929985030e+00 1.371984748711612134e-01 7.663013907657917345e-01 2.336986092342083210e-01
1.323529411764705843e+00 2.794117647058823817e+00 3.000953666295953060e+00 2.068360192371292428e-01 7.714182260595996432e-01 2.285817739404002458e-01
1.470588235294117752e+00 2.794117647058823817e+00 3.074550609764225673e+00 2.804329627054018559e-01 7.741463279769050798e-01 2.258536720230948369e-01
1.617647058823529438e+00 2.794117647058823817e+00 3.150980428692277791e+00 3.568627816334539737e-01 7.749012444482956674e-01 2.250987555517043603e-01
1.764705882352941124e+00 2.794117647058823817e+00 3.231964778403250804e+00 4.378471313444269875e-01 7.733771687159708419e-01 2.266228312840291581e-01
1.911764705882353033e+00 2.794117647058823817e+00 3.315727978445909496e+00 5.216103313870856795e-01 7.691124009929716232e-01 2.308875990070284046e-01
2.058823529411764941e+00 2.794117647058823817e+00 3.404182567046678543e+00 6.100649199878547257e-01 7.622870820163893946e-01 2.377129179836106054e-01
2.205882352941176627e+00 2.794117647058823817e+00 3.494137966763525061e+00 7.000203197047012438e-01 7.523220531891315899e-01 2.476779468108683824e-01
2.352941176470588314e+00 2.794117647058823817e+00 3.587014726500254103e+00 7.928970794414302858e-01 7.390596422530498755e-01 2.609403577469501245e-01
2.500000000000000000e+00 2.794117647058823817e+00 3.681871984772153716e+00 8.877543377133298996e-01 7.222165886594059669e-01 2.777834113405939775e-01
2.647058823529411686e+00 2.794117647058823817e+00 3.779162279799854751e+00 9.850446327410309344e-01 7.010015195625998174e-01 2.989984804374001826e-01
2.794117647058823817e+00 2.794117647058823817e+00 3.874469450299495854e+00 1.080351803240672037e+00 6.753833430527158566e-01 3.246166569472840879e-01
2.941176470588235503e+00 2.794117647058823817e+00 3.974655077717728524e+00 1.180537430658904707e+00 6.452934357638910878e-01 3.547065642361088567e-01
3.088235294117647189e+00 2.794117647058823817e+00 4.075319436800931783e+00 1.281201789742107966e+00 6.098592691561134371e-01 3.901407308438865629e-01
3.235294117647058876e+00 2.794117647058823817e+00 4.174635799575167283e+00 1.380518152516343466e+00 5.694807742485603619e-01 4.305192257514395826e-01
3.382352941176470562e+00 2.794117647058823817e+00 4.274414531562642949e+00 1.480296884503819133e+00 5.247748364367348373e-01 4.752251635632651072e-01
3.529411764705882248e+00 2.794117647058823817e+00 4.372697857062296301e+00 1.578580210003472484e+00 4.758325620366277708e-01 5.241674379633722847e-01
3.676470588235294379e+00 2.794117647058823817e+00 4.470537722148900883e+00 1.676420075090077066e+00 4.245866460067905801e-01 5.754133539932094754e-01
3.823529411764706065e+00 2.794117647058823817e+00 4.566612534741925522e+00 1.772494887683101705e+00 3.720742129984817570e-01 6.279257870015182430e-01
3.970588235294117752e+00 2.794117647058823817e+00 4.661608016378540498e+00 1.867490369319716681e+00 3.203297635423335010e-01 6.796702364576665545e-01
4.117647058823529882e+00 2.794117647058823817e+00 4.752544633998580181e+00 1.958426986939756365e+00 2.709243173585963449e-01 7.290756826414036551e-01
4.264705882352941124e+00 2.794117647058823817e+00 4.842153462517750029e+00 2.048035815458926212e+00 2.254768559485195167e-01 7.745231440514803722e-01
4.411764705882353255e+00 2.794117647058823817e+00 4.927128554927834081e+00 2.133010907869010264e+00 1.847291835628625811e-01 8.152708164371375021e-01
4.558823529411764497e+00 2.794117647058823817e+00 5.010647729298108644e+00 2.216530082239284827e+00 1.495608434592956837e-01 8.504391565407042330e-01
4.705882352941176627e+00 2.794117647058823817e+00 5.087824059109970598e+00 2.293706412051146781e+00 1.199029967569696653e-01 8.800970032430304180e-01
4.852941176470588758e+00 2.794117647058823817e+00 5.162143944930088324e+00 2.368026297871264507e+00 9.545482680498222627e-02 9.045451731950178154e-01
5.000000000000000000e+00 2.794117647058823817e+00 5.232280677471290886e+00 2.438163030412467069e+00 7.579994338306682289e-02 9.242000566169331632e-01
0.000000000000000000e+00 2.941176470588235503e+00 2.577998790102043802e+00 -3.631776804861917007e-01 6.543705283690021135e-01 3.456294716309978310e-01
1.470588235294117696e-01 2.941176470588235503e+00 2.615918449359844189e+00 -3.252580212283913141e-01 6.706542252360901957e-01 3.293457747639098043e-01
2.941176470588235392e-01 2.941176470588235503e+00 2.659137579929765849e+00 -2.820388906584696542e-01 6.856330171438110854e-01 3.143669828561889146e-01
4.411764705882352811e-01 2.941176470588235503e+00 2.706811654627819586e+00 -2.343648159604159176e-01 6.991760622159051142e-01 3.008239377840949413e-01
5.882352941176470784e-01 2.941176470588235503e+00 2.757140069434930840e+00 -1.840364011533046629e-01 7.114939244151954334e-01 2.885060755848044556e-01
7.352941176470588758e-01 2.941176470588235503e+00 2.814094629344293441e+00 -1.270818412439420619e-01 7.219590140762095487e-01 2.780409859237903958e-01
8.823529411764705621e-01 2.941176470588235503e+00 2.873391286149601154e+00 -6.778518443863434939e-02 7.307914654887367467e-01 2.692085345112633088e-01
1.029411764705882470e+00 2.941176470588235503e+00 2.935786411723908529e+00 -5.390058864326974231e-03 7.375707510723816807e-01 2.624292489276183193e-01
1.176470588235294157e+00 2.941176470588235503e+00 3.004764313299300049e+00 6.358784271106454611e-02 7.424795986290412264e-01 2.575204013709587181e-01
1.323529411764705843e+00 2.941176470588235503e+00 3.077118862839137936e+00 1.359423922509024329e-01 7.455509576472103550e-01 2.544490423527895895e-01
1.470588235294117752e+00 2.941176470588235503e+00 3.152761349603498076e+00 2.115848790152625725e-01 7.462354992606142767e-01 2.537645007393857233e-01
1.617647058823529438e+00 2.941176470588235503e+00 3.232772083246815420e+00 2.915956126585799169e-01 7.443562670270476023e-01 2.556437329729523977e-01
1.764705882352941124e+00 2.941176470588235503e+00 3.315617983495863896e+00 3.744415129076283932e-01 7.400415216443936295e-01 2.599584783556063150e-01
1.911764705882353033e+00 2.941176470588235503e+00 3.400730444077848524e+00 4.595539734896130213e-01 7.328019895091726355e-01 2.671980104908273090e-01
2.058823529411764941e+00 2.941176470588235503e+00 3.491157964014056425e+00 5.499814934258209220e-01 7.225687242939196064e-01 2.774312757060802825e-01
2.205882352941176627e+00 2.941176470588235503e+00 3.581464936968417501e+00 6.402884663801819976e-01 7.084612018684475210e-01 2.915387981315525900e-01
2.352941176470588314e+00 2.941176470588235503e+00 3.676698597136796032e+00 7.355221265485605286e-01 6.912292414026913745e-01 3.087707585973085145e-01
2.500000000000000000e+00 2.941176470588235503e+00 3.772885988109207389e+00 8.317095175209718860e-01 6.695224699772435173e-01 3.304775300227565937e-01
2.647058823529411686e+00 2.941176470588235503e+00 3.870888190635159987e+00 9.297117200469244835e-01 6.431170668812461466e-01 3.568829331187539644e-01
2.794117647058823817e+00 2.941176470588235503e+00 3.969513485011882281e+00 1.028337014423646778e+00 6.123232969245334667e-01 3.876767030754665333e-01
2.941176470588235503e+00 2.941176470588235503e+00 4.069532242990055337e+00 1.128355772401819834e+00 5.765679145085476076e-01 4.234320854914523369e-01
3.088235294117647189e+00 2.941176470588235503e+00 4.170170771934628817e+00 1.228994301346393314e+00 5.360104085302916932e-01 4.639895914697083068e-01
3.235294117647058876e+00 2.941176470588235503e+00 4.271127349238350135e+00 1.329950878650114632e+00 4.913481198268387362e-01 5.086518801731612083e-01
3.382352941176470562e+00 2.941176470588235503e+00 4.370946480676265011e+00 1.429770010088029508e+00 4.432239601030352749e-01 5.567760398969646696e-01
3.529411764705882248e+00 2.941176470588235503e+00 4.471563563067689984e+00 1.530387092479454481e+00 3.928320028809108577e-01 6.071679971190891978e-01
3.676470588235294379e+00 2.941176470588235503e+00 4.567917456715292701e+00 1.626740986127057198e+00 3.420750448757650664e-01 6.579249551242348781e-01
3.823529411764706065e+00 2.941176470588235503e+00 4.664606366584003183e+00 1.723429895995767680e+00 2.923879469445299084e-01 7.076120530554701471e-01
3.970588235294117752e+00 2.941176470588235503e+00 4.759726453622119990e+00 1.818549983033884487e+00 2.452479214648242145e-01 7.547520785351757855e-01
4.117647058823529882e+00 2.941176470588235503e+00 4.851722449438888418e+00 1.910545978850652915e+00 2.022726955416596639e-01 7.977273044583403916e-01
4.264705882352941124e+00 2.941176470588235503e+00 4.940393835329709660e+00 1.999217364741474157e+00 1.644857460609273070e-01 8.355142539390726375e-01
4.411764705882353255e+00 2.941176470588235503e+00 5.025698418771986198e+00 2.084521948183750695e+00 1.318682916915640824e-01 8.681317083084358899e-01
4.558823529411764497e+00 2.941176470588235503e+00 5.108395702818226525e+00 2.167219232229991022e+00 1.047984310178108613e-01 8.952015689821891664e-01
4.705882352941176627e+00 2.941176470588235503e+00 5.185120071559555122e+00 2.243943600971319619e+00 8.258915082416208586e-02 9.174108491758379280e-01
4.852941176470588758e+00 2.941176470588235503e+00 5.259416509643997983e+00 2.318240039055762480e+00 6.477469309900238392e-02 9.352253069009975883e-01
5.000000000000000000e+00 2.941176470588235503e+00 5.327926494529441115e+00 2.386750023941205612e+00 5.082631288311544732e-02 9.491736871168845457e-01
0.000000000000000000e+00 3.088235294117647189e+00 2.629883281463551103e+00 -4.583520126540960860e-01 6.481225729522370749e-01 3.518774270477628696e-01
1.470588235294117696e-01 3.088235294117647189e+00 2.671338828409239419e+00 -4.168964657084077707e-01 6.620868434146806036e-01 3.379131565853194519e-01
2.941176470588235392e-01 3.088235294117647189e+00 2.717119951609809902e+00 -3.711153425078372869e-01 6.745703642658655852e-01 3.254296357341343593e-01
4.411764705882352811e-01 3.088235294117647189e+00 2.766064194571797419e+00 -3.221710995458497706e-01 6.863109593175571455e-01 3.136890406824428545e-01
5.882352941176470784e-01 3.088235294117647189e+00 2.820148871834486037e+00 -2.680864222831611521e-01 6.960382945711175440e-01 3.039617054288824560e-01
7.352941176470588758e-01 3.088235294117647189e+00 2.879445538134101312e+00 -2.087897559835458772e-01 7.045269431474789901e-01 2.954730568525210654e-01
8.823529411764705621e-01 3.088235294117647189e+00 2.940338889711608061e+00 -1.478964044060391281e-01 7.111519667322721006e-01 2.888480332677278994e-01
1.029411764705882470e+00 3.088235294117647189e+00 3.007549826079173094e+00 -8.068546803847409521e-02 7.158000958101046196e-01 2.841999041898953249e-01
1.176470588235294157e+00 3.088235294117647189e+00 3.076489551709843617e+00 -1.174574240780357215e-02 7.183210374018172972e-01 2.816789625981827028e-01
1.323529411764705843e+00 3.088235294117647189e+00 3.151215241487984375e+00 6.297994737033718593e-02 7.188114795861878514e-01 2.811885204138122596e-01
1.470588235294117752e+00 3.088235294117647189e+00 3.228823487301608619e+00 1.405881931839614296e-01 7.169582236653078144e-01 2.830417763346921856e-01
1.617647058823529438e+00 3.088235294117647189e+00 3.310455850545419132e+00 2.222205564277719425e-01 7.123028209229562702e-01 2.876971790770436743e-01
1.764705882352941124e+00 3.088235294117647189e+00 3.395986618394460699e+00 3.077513242768135093e-01 7.047776813149452257e-01 2.952223186850547743e-01
1.911764705882353033e+00 3.088235294117647189e+00 3.484188648548591338e+00 3.959533544309441488e-01 6.941698789325456698e-01 3.058301210674543857e-01
2.058823529411764941e+00 3.088235294117647189e+00 3.574865412826487621e+00 4.866301187088404312e-01 6.802483358806863389e-01 3.197516641193137166e-01
2.205882352941176627e+00 3.088235294117647189e+00 3.668959616316211481e+00 5.807243221985642911e-01 6.625153828623751018e-01 3.374846171376248427e-01
2.352941176470588314e+00 3.088235294117647189e+00 3.764803507899481261e+00 6.765682137818340713e-01 6.402651615888772518e-01 3.597348384111227482e-01
2.500000000000000000e+00 3.088235294117647189e+00 3.861192118597190692e+00 7.729568244795435028e-01 6.139929631201187510e-01 3.860070368798813045e-01
2.647058823529411686e+00 3.088235294117647189e+00 3.960457709641465485e+00 8.722224155238182952e-01 5.827106088803499784e-01 4.172893911196500216e-01
2.794117647058823817e+00 3.088235294117647189e+00 4.060739525323086241e+00 9.725042312054390514e-01 5.472491172548713534e-01 4.527508827451286466e-01
2.941176470588235503e+00 3.088235294117647189e+00 4.162127482793081867e+00 1.073892188675434678e+00 5.069570564068276441e-01 4.930429435931723003e-01
3.088235294117647189e+00 3.088235294117647189e+00 4.263133404190801556e+00 1.174898110073154367e+00 4.631749287979958773e-01 5.368250712020040671e-01
3.235294117647058876e+00 3.088235294117647189e+00 4.365065084475919122e+00 1.276829790358271932e+00 4.160663376759168308e-01 5.839336623240831692e-01
3.382352941176470562e+00 3.088235294117647189e+00 4.465801869765838816e+00 1.377566575648191627e+00 3.672442799027793026e-01 6.327557200972206974e-01
3.529411764705882248e+00 3.088235294117647189e+00 4.565550369845714052e+00 1.477315075728066862e+00 3.180090635842519609e-01 6.819909364157480391e-01
3.676470588235294379e+00 3.088235294117647189e+00 4.662760953148714194e+00 1.574525659031067004e+00 2.704039499939160374e-01 7.295960500060839626e-01
3.823529411764706065e+00 3.088235294117647189e+00 4.760658919953888457e+00 1.672423625836241268e+00 2.256964967470563022e-01 7.743035032529437256e-01
3.970588235294117752e+00 3.088235294117647189e+00 4.855387747005798005e+00 1.767152452888150815e+00 1.851472745095232852e-01 8.148527254904766037e-01
4.117647058823529882e+00 3.088235294117647189e+00 4.945985801699144702e+00 1.857750507581497512e+00 1.494346741535708956e-01 8.505653258464291877e-01
4.264705882352941124e+00 3.088235294117647189e+00 5.034909752462469079e+00 1.946674458344821890e+00 1.190061288973488646e-01 8.809938711026511493e-01
4.411764705882353255e+00 3.088235294117647189e+00 5.120685313253948934e+00 2.032450019136301744e+00 9.372014390723845678e-02 9.062798560927616265e-01
4.558823529411764497e+00 3.088235294117647189e+00 5.202211176099664769e+00 2.113975881982017579e+00 7.329480527271590995e-02 9.267051947272839652e-01
4.705882352941176627e+00 3.088235294117647189e+00 5.279103019799665120e+00 2.190867725682017930e+00 5.703732384748307765e-02 9.429626761525169432e-01
4.852941176470588758e+00 3.088235294117647189e+00 5.352160221706261822e+00 2.263924927588614633e+00 4.420794857421005142e-02 9.557920514257899347e-01
5.000000000000000000e+00 3.088235294117647189e+00 5.419502178241263124e+00 2.331266884123615934e+00 3.430201526193907974e-02 9.656979847380610105e-01
0.000000000000000000e+00 3.235294117647058876e+00 2.681561019367411536e+00 -5.537330982796473400e-01 6.420536685364239826e-01 3.579463314635760174e-01
1.470588235294117696e-01 3.235294117647058876e+00 2.724568861594073521e+00 -5.107252560529853547e-01 6.536989879832524331e-01 3.463010120167475114e-01
2.941176470588235392e-01 3.235294117647058876e+00 2.772997995454991038e+00 -4.622961221920678376e-01 6.642136330246666276e-01 3.357863669753332614e-01
4.411764705882352811e-01 3.235294117647058876e+00 2.825646396213801204e+00 -4.096477214332576722e-01 6.732451689550750240e-01 3.267548310449249760e-01
5.882352941176470784e-01 3.235294117647058876e+00 2.881358449693517176e+00 -3.539356679535416994e-01 6.811098381842911609e-01 3.188901618157088391e-01
7.352941176470588758e-01 3.235294117647058876e+00 2.942006010420784357e+00 -2.932881072262745192e-01 6.869871507084108764e-01 3.130128492915891236e-01
8.823529411764705621e-01 3.235294117647058876e+00 3.005285226850856972e+00 -2.300088907962019036e-01 6.911452157270157048e-01 3.088547842729842396e-01
1.029411764705882470e+00 3.235294117647058876e+00 3.074404916716797942e+00 -1.608892009302609338e-01 6.935522089417170966e-01 3.064477910582829034e-01
1.176470588235294157e+00 3.235294117647058876e+00 3.146519878382622259e+00 -8.877423926443661628e-02 6.937985541581082050e-01 3.062014458418917950e-01
1.323529411764705843e+00 3.235294117647058876e+00 3.223938812881256055e+00 -1.135530476580282055e-02 6.914153144817379859e-01 3.085846855182619031e-01
1.470588235294117752e+00 3.235294117647058876e+00 3.303911575193785755e+00 6.861745754672687880e-02 6.868669741977262433e-01 3.131330258022737012e-01
1.617647058823529438e+00 3.235294117647058876e+00 3.387360406051804773e+00 1.520662884047458974e-01 6.791148295559077397e-01 3.208851704440923158e-01
1.764705882352941124e+00 3.235294117647058876e+00 3.473267275511930485e+00 2.379731578648716095e-01 6.681883872272006419e-01 3.318116127727994136e-01
1.911764705882353033e+00 3.235294117647058876e+00 3.563232679435595962e+00 3.279385617885370863e-01 6.540530675191277288e-01 3.459469324808723267e-01
2.058823529411764941e+00 3.235294117647058876e+00 3.656764041910879115e+00 4.214699242638202392e-01 6.362392705357510225e-01 3.637607294642489775e-01
2.205882352941176627e+00 3.235294117647058876e+00 3.751149957883463948e+00 5.158558402364050721e-01 6.144435572784470168e-01 3.855564427215529832e-01
2.352941176470588314e+00 3.235294117647058876e+00 3.849052103628444854e+00 6.137579859813859784e-01 5.880510858306221555e-01 4.119489141693778445e-01
2.500000000000000000e+00 3.235294117647058876e+00 3.947472496928938757e+00 7.121783792818798808e-01 5.575192414466009216e-01 4.424807585533990784e-01
2.647058823529411686e+00 3.235294117647058876e+00 4.047546305531034783e+00 8.122521878839759069e-01 5.224076340216721182e-01 4.775923659783278818e-01
2.794117647058823817e+00 3.235294117647058876e+00 4.149398189283846072e+00 9.141040716367871966e-01 4.829329606412475773e-01 5.170670393587524227e-01
2.941176470588235503e+00 3.235294117647058876e+00 4.251208727256484465e+00 1.015914609609425590e+00 4.401338604864588055e-01 5.598661395135411389e-01
3.088235294117647189e+00 3.235294117647058876e+00 4.353294969380981705e+00 1.118000851733922829e+00 3.943487090413518859e-01 6.056512909586481141e-01
3.235294117647058876e+00 3.235294117647058876e+00 4.456674171828789888e+00 1.221380054181731012e+00 3.470363471883190498e-01 6.529636528116810057e-01
3.382352941176470562e+00 3.235294117647058876e+00 4.556747358306902029e+00 1.321453240659843154e+00 2.997265241632077748e-01 7.002734758367923362e-01
3.529411764705882248e+00 3.235294117647058876e+00 4.657195142048714764e+00 1.421901024401655889e+00 2.541457443708711184e-01 7.458542556291288816e-01
3.676470588235294379e+00 3.235294117647058876e+00 4.756648754205745178e+00 1.521354636558686302e+00 2.113486352745466978e-01 7.886513647254532744e-01
3.823529411764706065e+00 3.235294117647058876e+00 4.852796446844076073e+00 1.617502329197017197e+00 1.726286431727796777e-01 8.273713568272204055e-01
3.970588235294117752e+00 3.235294117647058876e+00 4.947388194464079625e+00 1.712094076817020749e+00 1.387788103879039614e-01 8.612211896120961496e-01
4.117647058823529882e+00 3.235294117647058876e+00 5.039826538069492656e+00 1.804532420422433781e+00 1.099012944576784057e-01 8.900987055423215111e-01
4.264705882352941124e+00 3.235294117647058876e+00 5.128257378208176398e+00 1.892963260561117522e+00 8.610308711693988315e-02 9.138969128830601862e-01
4.411764705882353255e+00 3.235294117647058876e+00 5.211898297429406135e+00 1.976604179782347259e+00 6.679650166106258780e-02 9.332034983389373428e-01
4.558823529411764497e+00 3.235294117647058876e+00 5.293914097732981716e+00 2.058619980085922840e+00 5.155674337742207486e-02 9.484432566225778904e-01
4.705882352941176627e+00 3.235294117647058876e+00 5.369557179132595337e+00 2.134263061485536461e+00 3.967850686302877572e-02 9.603214931369712382e-01
4.852941176470588758e+00 3.235294117647058876e+00 5.441946791951815854e+00 2.206652674304756978e+00 3.047214732498183462e-02 9.695278526750181758e-01
5.000000000000000000e+00 3.235294117647058876e+00 5.508022618028584283e+00 2.272728500381525407e+00 2.348173955395392934e-02 9.765182604460460603e-01
0.000000000000000000e+00 3.382352941176470562e+00 2.731604643559967016e+00 -6.507482976165035460e-01 6.367425024085546781e-01 3.632574975914453219e-01
1.470588235294117696e-01 3.382352941176470562e+00 2.777464543035940814e+00 -6.048883981405297483e-01 6.457888018199753333e-01 3.542111981800246112e-01
2.941176470588235392e-01 3.382352941176470562e+00 2.827489614817783270e+00 -5.548633263586872921e-01 6.540014604032995393e-01 3.459985395967005162e-01
4.411764705882352811e-01 3.382352941176470562e+00 2.882446003205986429e+00 -4.999069379704841332e-01 6.609751916461077403e-01 3.390248083538923707e-01
5.882352941176470784e-01 3.382352941176470562e+00 2.940370961223564006e+00 -4.419819799529065563e-01 6.662782113838052744e-01 3.337217886161947256e-01
